AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,
2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202922.0,228570.0,301990.0,214319.0,382509.0,316607.0,327444.0,936099.0,278990.0,308255.0,1.54249e+06,285932.0,306680.0,241711.0,275289.0,335895.0,271345.0,254078.0,227247.0,342567.0,326954.0,185480.0,265723.0,273312.0,189685.0,231085.0,280765.0,349616.0,200068.0,273353.0,284020.0,184906.0,248968.0,362930.0,276894.0,208361.0,827050.0,199669.0,418031.0,360049.0,318725.0,262261.0,182770.0,273945.0,172377.0,300665.0,1.18651e+06,224522.0,182090.0,202976.0,263281.0,258505.0,272889.0,296212.0,178041.0,323317.0,185107.0,213603.0,592374.0,396422.0,225448.0,248185.0,270205.0,214321.0,
205233.0,217582.0,312548.0,212355.0,363836.0,317620.0,261149.0,1.20318e+06,264992.0,383335.0,1.09725e+06,322827.0,346956.0,251001.0,2.123e+06,1.10132e+06,276020.0,256258.0,199449.0,305210.0,408154.0,210001.0,271904.0,331526.0,421382.0,241907.0,270700.0,395775.0,198549.0,277767.0,300761.0,189954.0,246664.0,428683.0,270819.0,199174.0,324724.0,225339.0,395435.0,305913.0,204378.0,260985.0,194749.0,270384.0,171877.0,282381.0,860271.0,194229.0,240636.0,207405.0,253343.0,230556.0,276083.0,265406.0,179765.0,367512.0,194709.0,195617.0,542367.0,274297.0,230678.0,281453.0,270752.0,282987.0,
193978.0,188013.0,297709.0,254266.0,410500.0,328209.0,242580.0,1.05263e+06,276002.0,312103.0,2.3348e+06,322871.0,332232.0,244923.0,779792.0,268351.0,206943.0,258772.0,170711.0,338943.0,423591.0,224484.0,278827.0,338540.0,404702.0,241794.0,280636.0,354001.0,191995.0,265479.0,246547.0,188790.0,256176.0,344914.0,285023.0,192204.0,313319.0,230586.0,470339.0,331564.0,247735.0,255487.0,224016.0,288883.0,179905.0,282478.0,1.06491e+06,188153.0,236825.0,193381.0,243456.0,284661.0,263294.0,265088.0,184634.0,305883.0,185695.0,222323.0,573168.0,391950.0,218428.0,251919.0,284184.0,220323.0,
174121.0,187082.0,280021.0,200535.0,418455.0,279189.0,928059.0,950754.0,263985.0,313514.0,1.09169e+06,349240.0,263452.0,256788.0,327245.0,368739.0,279759.0,257590.0,177224.0,350877.0,183076.0,219532.0,274244.0,338968.0,195073.0,218958.0,272991.0,355020.0,194231.0,275762.0,256958.0,179714.0,264076.0,482490.0,283233.0,193305.0,950425.0,220994.0,477179.0,280112.0,352647.0,268761.0,204400.0,291275.0,179518.0,302009.0,917986.0,232388.0,253146.0,221425.0,266057.0,281966.0,263305.0,288100.0,186570.0,303024.0,203607.0,220639.0,300985.0,369691.0,228909.0,254496.0,277688.0,207334.0,
188347.0,249909.0,322429.0,191475.0,358948.0,274696.0,1.00609e+06,982728.0,283393.0,374116.0,960458.0,295061.0,285880.0,276632.0,300416.0,333781.0,262767.0,266753.0,174070.0,353862.0,189819.0,231652.0,283721.0,357814.0,417477.0,250464.0,300730.0,338880.0,204110.0,271349.0,245122.0,184357.0,253418.0,468550.0,290480.0,213238.0,884007.0,206480.0,269708.0,423873.0,238855.0,255570.0,207293.0,280155.0,173888.0,277261.0,1.14404e+06,193561.0,249259.0,193825.0,261711.0,283600.0,285343.0,266138.0,187924.0,311572.0,199223.0,191684.0,670019.0,271258.0,224999.0,248870.0,271035.0,280944.0,
180408.0,227973.0,340724.0,204316.0,405317.0,279151.0,393292.0,1.24324e+06,271888.0,372413.0,1.30149e+06,299315.0,211788.0,286388.0,339579.0,613381.0,299791.0,262553.0,185887.0,293191.0,474060.0,189507.0,265937.0,346472.0,439666.0,242521.0,258051.0,332128.0,198812.0,264514.0,627091.0,183791.0,264245.0,373705.0,285559.0,200273.0,328644.0,204918.0,590995.0,414336.0,217024.0,269250.0,211339.0,297780.0,177256.0,285328.0,646144.0,190377.0,200236.0,185049.0,252718.0,223315.0,292671.0,317421.0,196506.0,308663.0,187856.0,221013.0,646246.0,401275.0,215969.0,262577.0,280565.0,391074.0,
187913.0,241564.0,330806.0,215336.0,363866.0,281217.0,947705.0,1.1406e+06,276707.0,383911.0,1.39408e+06,307334.0,250836.0,249112.0,293681.0,660442.0,234310.0,270345.0,185934.0,364047.0,427539.0,209522.0,265376.0,276438.0,204907.0,192323.0,258712.0,392097.0,229277.0,291652.0,1.78339e+06,199982.0,257227.0,434573.0,307409.0,211672.0,776258.0,221958.0,576767.0,308304.0,198282.0,255751.0,208079.0,286546.0,173637.0,262472.0,987774.0,193910.0,234107.0,214130.0,264231.0,208550.0,283232.0,321993.0,276898.0,299999.0,199117.0,219903.0,615990.0,264488.0,247448.0,283153.0,263841.0,284609.0,
199737.0,236474.0,301133.0,190423.0,423559.0,271423.0,694529.0,889753.0,292924.0,443816.0,1.07006e+06,277882.0,320043.0,258917.0,290612.0,313378.0,224920.0,270081.0,182699.0,300148.0,190619.0,201715.0,269649.0,297888.0,466329.0,262070.0,257376.0,380849.0,208440.0,270106.0,1.61418e+06,186350.0,257276.0,335386.0,288102.0,203681.0,875129.0,199137.0,560949.0,311957.0,195635.0,267345.0,199812.0,291892.0,183014.0,285592.0,753434.0,265876.0,227392.0,200242.0,249070.0,203289.0,282544.0,270204.0,267593.0,316049.0,185955.0,300296.0,288054.0,262154.0,235958.0,249276.0,268188.0,296045.0,
196543.0,226455.0,369989.0,255444.0,459794.0,284709.0,286374.0,1.22251e+06,317310.0,377758.0,1.24629e+06,305026.0,295823.0,253896.0,299479.0,639110.0,343806.0,267395.0,179254.0,342677.0,462195.0,224697.0,263411.0,273756.0,344388.0,255678.0,257938.0,335373.0,217158.0,274538.0,1.15723e+06,194901.0,257572.0,284287.0,289101.0,208999.0,372926.0,226836.0,268355.0,293402.0,206111.0,260182.0,225491.0,297268.0,179396.0,275671.0,998745.0,269730.0,236290.0,201690.0,258274.0,295622.0,262051.0,263828.0,272073.0,407939.0,208495.0,263990.0,321907.0,366783.0,231984.0,291394.0,266845.0,311740.0,
279837.0,237878.0,333857.0,222365.0,382279.0,279935.0,296961.0,1.2155e+06,297146.0,365193.0,1.08376e+06,297229.0,296928.0,262540.0,286128.0,328998.0,341462.0,256283.0,173031.0,303979.0,381873.0,196437.0,268151.0,274543.0,437176.0,258397.0,259387.0,441505.0,215932.0,270033.0,1.15476e+06,182673.0,264136.0,451952.0,271829.0,209272.0,856871.0,215467.0,496641.0,348377.0,199083.0,253412.0,204101.0,290909.0,176296.0,291384.0,914227.0,210872.0,211588.0,219660.0,285464.0,212767.0,312092.0,279201.0,226178.0,345792.0,193096.0,209882.0,319162.0,258005.0,193400.0,248672.0,275696.0,278941.0,
212172.0,227021.0,303038.0,210336.0,352000.0,307791.0,1.21501e+06,928567.0,292415.0,309106.0,1.06536e+06,320805.0,225381.0,246577.0,279662.0,567794.0,214427.0,265411.0,186203.0,307657.0,323382.0,186152.0,271865.0,313709.0,214952.0,207142.0,277246.0,378066.0,211997.0,290254.0,1.37231e+06,187688.0,258043.0,465719.0,270501.0,213638.0,811636.0,221120.0,327616.0,368582.0,231024.0,268809.0,209477.0,303980.0,186555.0,301332.0,934482.0,231510.0,228849.0,219211.0,254689.0,327575.0,313021.0,379935.0,245456.0,360188.0,193931.0,311098.0,321607.0,386550.0,202734.0,259869.0,270210.0,316939.0,
197768.0,198321.0,307979.0,215074.0,358186.0,293290.0,387943.0,963438.0,386101.0,282310.0,878307.0,322204.0,308859.0,250510.0,304055.0,278834.0,319457.0,262508.0,171918.0,296510.0,294147.0,200392.0,276456.0,319716.0,213489.0,206124.0,267078.0,369748.0,196473.0,266925.0,1.00519e+06,230088.0,264617.0,402131.0,273037.0,206507.0,326442.0,210099.0,742746.0,337311.0,197244.0,271690.0,207360.0,291011.0,181078.0,309347.0,1.00677e+06,247357.0,278743.0,211399.0,257197.0,352127.0,330387.0,281138.0,186934.0,333070.0,190944.0,212196.0,700864.0,420977.0,251873.0,251097.0,267272.0,314867.0,
798827.0,240379.0,293700.0,217476.0,410883.0,297723.0,1.00175e+06,919705.0,350022.0,316918.0,1.23604e+06,293263.0,195791.0,257190.0,282819.0,894868.0,204549.0,252206.0,178440.0,303759.0,391754.0,203887.0,293423.0,326593.0,415897.0,198824.0,253540.0,371129.0,214773.0,275197.0,1.21257e+06,248549.0,266327.0,319796.0,287370.0,197385.0,859598.0,198178.0,981763.0,311464.0,192990.0,269546.0,209699.0,299539.0,178007.0,274807.0,1.01412e+06,241294.0,291589.0,231323.0,280177.0,365037.0,286286.0,274282.0,183898.0,348913.0,183871.0,276440.0,326911.0,275102.0,218775.0,273556.0,255015.0,277548.0,
1.69895e+06,245914.0,445303.0,221107.0,355725.0,638200.0,783297.0,1.0611e+06,404030.0,364341.0,197393.0,348157.0,193108.0,266664.0,287990.0,300542.0,210104.0,258185.0,172735.0,291638.0,463717.0,186385.0,285857.0,339045.0,398426.0,239459.0,271536.0,413656.0,207357.0,284233.0,1.32546e+06,259430.0,282368.0,301364.0,287758.0,204813.0,326641.0,193483.0,1.23078e+06,322872.0,205148.0,266571.0,182583.0,285179.0,183149.0,288129.0,1.02951e+06,212446.0,354426.0,215910.0,261653.0,267469.0,282001.0,267812.0,181472.0,332304.0,186701.0,186073.0,555204.0,269262.0,212923.0,286500.0,259025.0,267859.0,
321823.0,221475.0,2.19322e+06,216101.0,442198.0,1.32317e+06,230514.0,1.13177e+06,383913.0,393101.0,206603.0,331012.0,203926.0,251306.0,261256.0,306365.0,289957.0,263506.0,185431.0,336400.0,427341.0,190827.0,271232.0,330320.0,196282.0,198679.0,261980.0,363313.0,200285.0,271050.0,1.00379e+06,372784.0,270383.0,291087.0,276966.0,203944.0,774259.0,209898.0,2.33602e+06,324095.0,201531.0,267928.0,181490.0,302383.0,179511.0,317762.0,973125.0,229589.0,334873.0,194159.0,255299.0,225147.0,271890.0,446800.0,186037.0,321393.0,208369.0,199698.0,617623.0,271012.0,215976.0,278531.0,267387.0,248060.0,
1.5314e+06,227717.0,2.22364e+06,220345.0,358303.0,1.74817e+06,234841.0,954956.0,308076.0,350821.0,215020.0,351375.0,220012.0,249214.0,298878.0,313111.0,261861.0,262515.0,183043.0,279919.0,174634.0,191095.0,272891.0,339023.0,177232.0,249568.0,265974.0,328660.0,209093.0,340617.0,1.47565e+06,557475.0,257504.0,292137.0,267455.0,214374.0,1.16023e+06,245547.0,1.02367e+06,347118.0,199057.0,258431.0,187590.0,281977.0,180889.0,297639.0,900910.0,193792.0,280089.0,222258.0,257707.0,291472.0,280229.0,278273.0,280604.0,430314.0,202406.0,206841.0,499059.0,397212.0,241023.0,277686.0,264298.0,258090.0,
287336.0,227363.0,1.33639e+06,222091.0,320727.0,1.28524e+06,246028.0,1.16556e+06,299989.0,364401.0,213671.0,339353.0,268143.0,259779.0,305662.0,330887.0,269839.0,259515.0,177835.0,277349.0,181945.0,211330.0,257016.0,333739.0,178483.0,262603.0,262325.0,327860.0,220048.0,367573.0,1.29953e+06,418842.0,258214.0,302106.0,289814.0,211736.0,2.13119e+06,239586.0,1.64158e+06,321106.0,265744.0,260299.0,191465.0,273861.0,177468.0,278304.0,1.23154e+06,198858.0,263623.0,221296.0,269861.0,281551.0,276627.0,461746.0,296164.0,355992.0,195780.0,215369.0,349119.0,267828.0,247267.0,259649.0,277251.0,257949.0,
270137.0,395461.0,1.34635e+06,242620.0,361310.0,1.63458e+06,197202.0,1.1957e+06,434731.0,348624.0,204438.0,296584.0,228063.0,269030.0,278678.0,319568.0,257141.0,259092.0,206650.0,326326.0,463097.0,236576.0,260241.0,454362.0,177056.0,197718.0,298004.0,365537.0,199944.0,324794.0,1.56438e+06,420842.0,258550.0,302297.0,279469.0,215396.0,191451.0,234754.0,2.33648e+06,311578.0,284503.0,269166.0,206284.0,278533.0,184701.0,280378.0,1.51947e+06,206391.0,252098.0,196209.0,268561.0,241093.0,299418.0,394781.0,253797.0,352133.0,187850.0,221308.0,591257.0,422299.0,252806.0,252349.0,269215.0,288319.0,
1.75206e+06,347956.0,2.06628e+06,214971.0,330508.0,1.48457e+06,221158.0,1.17521e+06,396502.0,352140.0,294418.0,585784.0,184010.0,255958.0,295150.0,338823.0,195100.0,260606.0,173686.0,404472.0,478308.0,223287.0,268986.0,291258.0,177753.0,200013.0,275702.0,379789.0,205056.0,280604.0,1.70202e+06,453217.0,252851.0,303250.0,297752.0,206065.0,1.28819e+06,254140.0,1.32738e+06,298846.0,241061.0,261047.0,205900.0,273426.0,186618.0,307622.0,1.03865e+06,193432.0,316727.0,189725.0,277742.0,235474.0,269392.0,297448.0,183486.0,319858.0,194259.0,188896.0,735527.0,428663.0,246097.0,260825.0,315516.0,208007.0,
1.45413e+06,201098.0,1.61875e+06,228469.0,340842.0,1.24752e+06,192361.0,467933.0,374250.0,383193.0,296745.0,1.13522e+06,173155.0,261985.0,273097.0,393296.0,247968.0,257836.0,186767.0,338247.0,467138.0,218105.0,276545.0,272297.0,197550.0,207324.0,264335.0,352201.0,214930.0,383638.0,1.82585e+06,437021.0,265462.0,308141.0,284636.0,205656.0,308581.0,214276.0,2.38765e+06,334480.0,211001.0,260316.0,222001.0,282213.0,182334.0,291795.0,876476.0,199332.0,291482.0,215958.0,280057.0,237800.0,282042.0,272427.0,250430.0,363595.0,202468.0,220228.0,420943.0,432714.0,246357.0,254787.0,311851.0,299669.0,
195582.0,203440.0,1.28859e+06,232249.0,331833.0,2.10484e+06,223153.0,252036.0,388276.0,357834.0,465406.0,727505.0,203716.0,270105.0,294266.0,305341.0,232550.0,259558.0,181609.0,409193.0,321501.0,204131.0,278749.0,285252.0,179926.0,211664.0,247315.0,415956.0,204000.0,282625.0,1.36398e+06,452097.0,270351.0,344147.0,281647.0,215741.0,988918.0,220002.0,744292.0,278108.0,272492.0,262276.0,218612.0,257212.0,177124.0,279846.0,945799.0,197229.0,263738.0,216690.0,274357.0,232692.0,255617.0,331605.0,268381.0,421972.0,190094.0,263408.0,282277.0,419834.0,214416.0,276074.0,326826.0,316220.0,
195929.0,223850.0,1.39915e+06,208295.0,351011.0,1.49195e+06,229444.0,273849.0,362218.0,383445.0,1.84651e+06,1.08832e+06,226909.0,270705.0,279744.0,350553.0,206575.0,266608.0,171086.0,297396.0,329834.0,214581.0,267118.0,263327.0,175084.0,201255.0,253720.0,364161.0,224036.0,342293.0,2.09782e+06,426401.0,262563.0,323103.0,280661.0,202138.0,346877.0,219210.0,302528.0,281792.0,253849.0,259598.0,184684.0,257642.0,184001.0,285091.0,1.01014e+06,247384.0,296319.0,215425.0,253742.0,215546.0,307261.0,275835.0,181310.0,391150.0,189505.0,247268.0,269034.0,428138.0,241350.0,284257.0,318413.0,268098.0,
188426.0,209545.0,1.64085e+06,206619.0,306839.0,1.71613e+06,235917.0,214686.0,373563.0,303830.0,1.91135e+06,759777.0,205455.0,257586.0,275441.0,380258.0,233261.0,263991.0,174524.0,279385.0,306816.0,212065.0,283374.0,331589.0,181010.0,219073.0,249228.0,379863.0,202094.0,308604.0,941263.0,370360.0,261760.0,308409.0,278467.0,195286.0,349466.0,228169.0,312051.0,323753.0,247066.0,266350.0,206999.0,271496.0,181917.0,284838.0,981647.0,211854.0,287411.0,214282.0,255934.0,224270.0,306362.0,270723.0,178363.0,350469.0,189099.0,215358.0,278091.0,313124.0,208565.0,291606.0,329010.0,282613.0,
206430.0,216810.0,2.0537e+06,207471.0,368363.0,1.76977e+06,238508.0,218684.0,299260.0,309201.0,1.8244e+06,783258.0,238484.0,262025.0,287798.0,339755.0,315661.0,268396.0,218076.0,296553.0,202403.0,203784.0,263739.0,271990.0,176591.0,215632.0,258512.0,396125.0,217853.0,298824.0,310343.0,508666.0,293937.0,308667.0,270462.0,199568.0,328025.0,228009.0,271028.0,268921.0,195330.0,271756.0,185304.0,286246.0,179650.0,312765.0,814510.0,212916.0,249362.0,216700.0,253047.0,302466.0,310773.0,444370.0,237313.0,277582.0,201049.0,269751.0,321892.0,316721.0,235282.0,255646.0,298774.0,290241.0,
184012.0,194417.0,2.19119e+06,208249.0,354560.0,1.31344e+06,198103.0,206163.0,291173.0,306365.0,1.97011e+06,709235.0,201270.0,256530.0,263893.0,336456.0,324805.0,259782.0,190671.0,307283.0,460667.0,224306.0,264449.0,272071.0,175468.0,227975.0,266073.0,342328.0,210751.0,292383.0,237590.0,530682.0,268071.0,305280.0,275615.0,211759.0,871286.0,231961.0,297461.0,277930.0,202314.0,268608.0,186154.0,280755.0,180434.0,283017.0,1.19619e+06,191337.0,266812.0,211833.0,254248.0,280886.0,280496.0,272283.0,261907.0,253210.0,215989.0,212606.0,281922.0,345093.0,236683.0,288034.0,278078.0,241266.0,
192496.0,219756.0,1.37913e+06,225443.0,372787.0,1.91598e+06,210812.0,208668.0,379982.0,448221.0,557180.0,968416.0,230823.0,257532.0,281046.0,327476.0,226874.0,262729.0,187382.0,316162.0,200358.0,215613.0,261517.0,341551.0,179733.0,209162.0,264704.0,390935.0,200223.0,302636.0,279275.0,464409.0,260236.0,331721.0,263963.0,210486.0,330847.0,228416.0,316785.0,271551.0,195109.0,260255.0,206345.0,282285.0,183266.0,307019.0,1.01849e+06,195715.0,321537.0,196544.0,289918.0,297815.0,278243.0,280450.0,267961.0,259845.0,199087.0,282721.0,296045.0,381842.0,229030.0,264089.0,379397.0,234412.0,
178245.0,227652.0,2.0129e+06,229686.0,336714.0,1.5049e+06,229710.0,222529.0,295763.0,314804.0,342760.0,1.157e+06,248526.0,260992.0,287152.0,316122.0,245827.0,262424.0,181694.0,354591.0,1.25884e+06,214679.0,266153.0,282751.0,176281.0,196072.0,288213.0,343928.0,194692.0,297046.0,478191.0,378572.0,248987.0,334114.0,271448.0,219329.0,757541.0,211596.0,340730.0,259505.0,213475.0,257831.0,200272.0,277617.0,181430.0,317854.0,1.04784e+06,212832.0,354775.0,189045.0,255418.0,214145.0,285246.0,454834.0,253198.0,271081.0,209247.0,249036.0,316599.0,267821.0,259221.0,256818.0,301501.0,237472.0,
210920.0,204668.0,1.45507e+06,214604.0,751958.0,2.09987e+06,233296.0,211992.0,282899.0,307818.0,353983.0,878383.0,226682.0,255389.0,296347.0,345996.0,301143.0,260175.0,190086.0,301739.0,1.52764e+06,212210.0,280082.0,285420.0,176041.0,205055.0,264359.0,359074.0,218326.0,279668.0,501344.0,442602.0,273980.0,308480.0,279454.0,222971.0,311410.0,218895.0,319974.0,285027.0,203238.0,257263.0,207767.0,263306.0,186068.0,308205.0,840177.0,251384.0,271779.0,198376.0,260556.0,251648.0,268609.0,287141.0,253425.0,275107.0,214305.0,302160.0,322879.0,274094.0,221803.0,291585.0,310071.0,246337.0,
204244.0,200480.0,1.29078e+06,230150.0,1.37948e+06,1.7174e+06,194151.0,201880.0,318018.0,304783.0,218611.0,1.02027e+06,241265.0,258048.0,287499.0,314993.0,225647.0,267355.0,193600.0,356504.0,1.8201e+06,203479.0,279314.0,340061.0,176775.0,205679.0,253627.0,391368.0,203989.0,284021.0,401294.0,472594.0,268231.0,292014.0,277632.0,218345.0,983956.0,211751.0,290331.0,272741.0,210042.0,260164.0,207273.0,283898.0,181139.0,284929.0,1.08296e+06,256608.0,298741.0,217550.0,258029.0,282964.0,274412.0,502809.0,275504.0,384773.0,210971.0,209509.0,734078.0,293013.0,227920.0,288803.0,335103.0,215996.0,
194923.0,199719.0,2.234e+06,240187.0,1.24984e+06,1.77459e+06,207836.0,229091.0,395340.0,390321.0,214698.0,667284.0,302674.0,290310.0,294331.0,342956.0,285545.0,270936.0,180825.0,322876.0,2.09118e+06,188578.0,294237.0,328656.0,178189.0,201237.0,273625.0,397470.0,219993.0,373860.0,507555.0,422022.0,273405.0,323688.0,276676.0,213917.0,368852.0,196028.0,283081.0,271696.0,205917.0,270315.0,219505.0,270420.0,181772.0,293290.0,1.06726e+06,270701.0,347900.0,212625.0,275727.0,288667.0,271419.0,278520.0,189100.0,1.1013e+06,222639.0,223818.0,604058.0,412548.0,226859.0,291063.0,351785.0,234803.0,
215470.0,319521.0,1.23626e+06,237942.0,1.60008e+06,1.45834e+06,248755.0,216457.0,365626.0,377512.0,227540.0,747312.0,1.84476e+06,270769.0,288752.0,348230.0,207630.0,266749.0,178530.0,355940.0,1.71421e+06,200596.0,286105.0,444811.0,181982.0,227713.0,275908.0,392758.0,204474.0,289723.0,416350.0,390239.0,269330.0,335937.0,283229.0,222168.0,371988.0,227411.0,279028.0,274924.0,203417.0,274282.0,205111.0,263193.0,182339.0,288143.0,1.1138e+06,264832.0,293308.0,194864.0,257908.0,221969.0,269556.0,272062.0,214118.0,1.14677e+06,208644.0,210899.0,962402.0,409443.0,237159.0,285129.0,320980.0,251668.0,
188077.0,320202.0,377004.0,218968.0,1.70738e+06,1.56136e+06,210969.0,200716.0,291308.0,368205.0,339679.0,326920.0,286760.0,271741.0,273910.0,291137.0,210763.0,263287.0,192998.0,371749.0,219323.0,211944.0,293971.0,279554.0,184226.0,215093.0,270548.0,385811.0,239334.0,320148.0,488029.0,361599.0,253872.0,347780.0,285561.0,203463.0,330385.0,211664.0,268687.0,267362.0,204048.0,263713.0,205939.0,263014.0,181805.0,289454.0,1.06887e+06,246278.0,304327.0,223845.0,256336.0,282655.0,320892.0,271467.0,189903.0,1.18604e+06,203077.0,235600.0,658588.0,419189.0,240022.0,258153.0,353569.0,249054.0,
182874.0,1.01483e+06,288494.0,235991.0,1.24822e+06,1.67846e+06,216142.0,198158.0,337103.0,333435.0,249008.0,295467.0,268221.0,264921.0,273147.0,322898.0,259603.0,261744.0,187335.0,320714.0,352651.0,204694.0,263363.0,278072.0,182924.0,235223.0,263838.0,364444.0,206584.0,387200.0,422419.0,658858.0,265789.0,329116.0,276008.0,217143.0,931967.0,204543.0,291307.0,275364.0,203047.0,270600.0,201214.0,273024.0,181381.0,293116.0,1.19705e+06,201165.0,323780.0,218672.0,264935.0,222348.0,312817.0,278749.0,274822.0,715739.0,194509.0,199935.0,698459.0,413898.0,235976.0,268639.0,341397.0,243769.0,
204495.0,1.94771e+06,281607.0,250704.0,1.46069e+06,1.4092e+06,219198.0,199362.0,349860.0,297050.0,231037.0,330896.0,1.89689e+06,265463.0,273810.0,300121.0,208357.0,270867.0,611009.0,331436.0,177770.0,216542.0,262854.0,277913.0,183433.0,202208.0,282582.0,425943.0,205617.0,293356.0,311419.0,400586.0,249872.0,319578.0,285386.0,210569.0,1.92162e+06,219431.0,288830.0,298952.0,219886.0,270396.0,215692.0,287376.0,188207.0,289821.0,1.2775e+06,195662.0,276099.0,203627.0,279988.0,310145.0,313584.0,342615.0,183864.0,693273.0,187674.0,196281.0,706854.0,267358.0,249138.0,266939.0,297084.0,265952.0,
203306.0,836233.0,304782.0,532149.0,1.91452e+06,1.50777e+06,216842.0,189249.0,386033.0,325185.0,203177.0,314851.0,2.22826e+06,288555.0,271228.0,362080.0,280824.0,273195.0,1.72125e+06,259442.0,196085.0,194564.0,280015.0,290526.0,179269.0,234515.0,256709.0,413523.0,195975.0,311113.0,257926.0,453883.0,255419.0,343582.0,289768.0,212694.0,1.69605e+06,198159.0,299894.0,261730.0,272133.0,270625.0,203250.0,276781.0,202058.0,294459.0,876053.0,268495.0,303630.0,205305.0,279751.0,232780.0,297295.0,487966.0,250402.0,717750.0,189228.0,225856.0,679896.0,272379.0,218822.0,285415.0,346086.0,272974.0,
205131.0,513997.0,303295.0,953667.0,1.17747e+06,1.18027e+06,223648.0,201327.0,360299.0,320142.0,213691.0,310562.0,1.39221e+06,263146.0,277555.0,355133.0,210990.0,260907.0,1.31362e+06,300783.0,423303.0,199655.0,269720.0,284514.0,180082.0,701172.0,246698.0,388792.0,201206.0,316302.0,510279.0,453059.0,273144.0,319914.0,284223.0,220699.0,355925.0,200322.0,295465.0,289352.0,236782.0,274753.0,190104.0,271873.0,213112.0,298525.0,1.18511e+06,270923.0,310602.0,224992.0,275538.0,299129.0,275123.0,353609.0,190079.0,1.17106e+06,195663.0,225887.0,995860.0,377488.0,239690.0,283798.0,312450.0,305522.0,
202922.0,402022.0,305157.0,1.12056e+06,924955.0,1.31772e+06,208417.0,259585.0,341702.0,374197.0,223816.0,299513.0,1.74892e+06,290252.0,274255.0,350802.0,284601.0,266336.0,1.668e+06,308873.0,759154.0,191508.0,288327.0,276104.0,181883.0,1.34623e+06,259568.0,408573.0,214780.0,294842.0,489842.0,439800.0,268382.0,281901.0,288161.0,224988.0,625058.0,204334.0,285163.0,275204.0,258591.0,274950.0,195313.0,273051.0,188255.0,316022.0,1.17582e+06,200433.0,249738.0,216315.0,289548.0,233307.0,276034.0,336640.0,188700.0,680690.0,201913.0,196737.0,328365.0,359973.0,251972.0,271743.0,276140.0,219902.0,
213071.0,434995.0,299552.0,1.6175e+06,393741.0,1.61054e+06,235493.0,245223.0,353148.0,1.47374e+06,294749.0,313769.0,312713.0,262481.0,288439.0,349037.0,271019.0,268989.0,1.62342e+06,354503.0,839560.0,211471.0,283543.0,272707.0,179667.0,1.6611e+06,261602.0,407750.0,206114.0,292920.0,279771.0,450514.0,271872.0,312866.0,282141.0,219754.0,703240.0,201303.0,289859.0,332005.0,211483.0,277366.0,194646.0,271963.0,189103.0,309445.0,1.08304e+06,199921.0,232820.0,225611.0,290735.0,211132.0,299124.0,311514.0,276653.0,1.1e+06,198740.0,226551.0,602268.0,450017.0,228400.0,310102.0,360797.0,283619.0,
207204.0,218288.0,290017.0,225591.0,581871.0,1.20803e+06,248936.0,234480.0,311573.0,1.09538e+06,307982.0,332836.0,265988.0,260320.0,292637.0,308534.0,252800.0,267679.0,1.22858e+06,368313.0,1.27837e+06,201965.0,296058.0,292912.0,182048.0,575032.0,267829.0,450454.0,196912.0,312532.0,467101.0,472179.0,249291.0,331601.0,278413.0,220591.0,779219.0,202359.0,280057.0,372767.0,285444.0,271809.0,214936.0,276267.0,186551.0,304620.0,869000.0,262687.0,254914.0,209311.0,288508.0,228947.0,312814.0,291479.0,218867.0,1.0649e+06,209292.0,221819.0,334987.0,1.24622e+06,246406.0,382110.0,376213.0,259649.0,
183161.0,422651.0,286619.0,264664.0,395825.0,1.40767e+06,198390.0,191458.0,315219.0,376568.0,222981.0,357073.0,1.03595e+06,270167.0,269639.0,310858.0,223178.0,266372.0,1.54754e+06,307463.0,1.53694e+06,202158.0,264559.0,277828.0,185773.0,199802.0,259811.0,391679.0,201011.0,317008.0,462775.0,387031.0,255838.0,321592.0,283910.0,212368.0,330899.0,211754.0,277476.0,327707.0,253233.0,268341.0,185219.0,287205.0,189736.0,316199.0,1.12188e+06,204226.0,305155.0,234217.0,294801.0,312375.0,295324.0,293695.0,202124.0,717554.0,194244.0,219895.0,790021.0,1.51932e+06,250470.0,319420.0,354207.0,236002.0,
